nohup: ignoring input
[PHB] Step 32550, mean energy: nan
[PHB] Step 4350, mean energy: nan
[PHB] Step 4400, mean energy: nan
[PHB] Step 32600, mean energy: nan
[PHB] Step 4450, mean energy: nan
[PHB] Step 32650, mean energy: nan
[PHB] Step 4500, mean energy: nan
[PHB] Step 32700, mean energy: nan
[PHB] Step 32750, mean energy: nan
[PHB] Step 32800, mean energy: nan
[PHB] Step 32850, mean energy: nan
[PHB] Step 32900, mean energy: nan
[PHB] Step 4550, mean energy: nan
[PHB] Step 32950, mean energy: nan
[PHB] Step 33000, mean energy: nan
[PHB] Step 4600, mean energy: nan
[PHB] Step 4650, mean energy: nan
[PHB] Step 4700, mean energy: nan
[PHB] Step 4750, mean energy: nan
[PHB] Step 4800, mean energy: nan
[PHB] Step 33050, mean energy: nan
[PHB] Step 4850, mean energy: nan
[PHB] Step 4900, mean energy: nan
[PHB] Step 4950, mean energy: nan
[PHB] Step 5000, mean energy: nan
[PHB] Step 33100, mean energy: nan
[PHB] Step 5050, mean energy: nan
[PHB] Step 5100, mean energy: nan
[PHB] Step 33150, mean energy: nan
[PHB] Step 5150, mean energy: nan
[PHB] Step 5200, mean energy: nan
[PHB] Step 5250, mean energy: nan
[PHB] Step 5300, mean energy: nan
[PHB] Step 33200, mean energy: nan
[PHB] Step 5350, mean energy: nan
[PHB] Step 5400, mean energy: nan
[PHB] Step 33250, mean energy: nan
[PHB] Step 5450, mean energy: nan
[PHB] Step 5500, mean energy: nan
[PHB] Step 33300, mean energy: nan
[PHB] Step 33350, mean energy: nan
[PHB] Step 33400, mean energy: nan
[PHB] Step 33450, mean energy: nan
[PHB] Step 5550, mean energy: nan
[PHB] Step 33500, mean energy: nan
[PHB] Step 5600, mean energy: nan
[PHB] Step 5650, mean energy: nan
[PHB] Step 33550, mean energy: nan
[PHB] Step 5700, mean energy: nan
[PHB] Step 5750, mean energy: nan
[PHB] Step 5800, mean energy: nan
[PHB] Step 5850, mean energy: nan
[PHB] Step 5900, mean energy: nan
[PHB] Step 33600, mean energy: nan
[PHB] Step 5950, mean energy: nan
[PHB] Step 6000, mean energy: nan
[PHB] Step 33650, mean energy: nan
[PHB] Step 33700, mean energy: nan
[PHB] Step 33750, mean energy: nan
[PHB] Step 33800, mean energy: nan
[PHB] Step 33850, mean energy: nan
[PHB] Step 6050, mean energy: nan
[PHB] Step 33900, mean energy: nan
[PHB] Step 33950, mean energy: nan
[PHB] Step 34000, mean energy: nan
[PHB] Step 6100, mean energy: nan
[PHB] Step 6150, mean energy: nan
[PHB] Step 6200, mean energy: nan
[PHB] Step 6250, mean energy: nan
[PHB] Step 6300, mean energy: nan
[PHB] Step 34050, mean energy: nan
[PHB] Step 6350, mean energy: nan
[PHB] Step 6400, mean energy: nan
[PHB] Step 6450, mean energy: nan
[PHB] Step 6500, mean energy: nan
[PHB] Step 34100, mean energy: nan
[PHB] Step 34150, mean energy: nan
[PHB] Step 6550, mean energy: nan
[PHB] Step 34200, mean energy: nan
[PHB] Step 6600, mean energy: nan
[PHB] Step 6650, mean energy: nan
[PHB] Step 34250, mean energy: nan
[PHB] Step 34300, mean energy: nan
[PHB] Step 6700, mean energy: nan
[PHB] Step 34350, mean energy: nan
[PHB] Step 6750, mean energy: nan
[PHB] Step 6800, mean energy: nan
[PHB] Step 34400, mean energy: nan
[PHB] Step 6850, mean energy: nan
[PHB] Step 34450, mean energy: nan
[PHB] Step 6900, mean energy: nan
[PHB] Step 34500, mean energy: nan
[PHB] Step 6950, mean energy: nan
[PHB] Step 7000, mean energy: nan
[PHB] Step 7050, mean energy: nan
[PHB] Step 34550, mean energy: nan
[PHB] Step 7100, mean energy: nan
[PHB] Step 7150, mean energy: nan
[PHB] Step 34600, mean energy: nan
[PHB] Step 34650, mean energy: nan
[PHB] Step 34700, mean energy: nan
[PHB] Step 7200, mean energy: nan
[PHB] Step 34750, mean energy: nan
[PHB] Step 34800, mean energy: nan
[PHB] Step 7250, mean energy: nan
[PHB] Step 34850, mean energy: nan
[PHB] Step 34900, mean energy: nan
[PHB] Step 7300, mean energy: nan
[PHB] Step 34950, mean energy: nan
[PHB] Step 7350, mean energy: nan
[PHB] Step 35000, mean energy: nan
[PHB] Step 7400, mean energy: nan
[PHB] Step 7450, mean energy: nan
[PHB] Step 7500, mean energy: nan
[PHB] Step 35050, mean energy: nan
[PHB] Step 35100, mean energy: nan
[PHB] Step 35150, mean energy: nan
[PHB] Step 7550, mean energy: nan
[PHB] Step 35200, mean energy: nan
[PHB] Step 35250, mean energy: nan
[PHB] Step 7600, mean energy: nan
[PHB] Step 35300, mean energy: nan
[PHB] Step 35350, mean energy: nan
[PHB] Step 7650, mean energy: nan
[PHB] Step 7700, mean energy: nan
[PHB] Step 35400, mean energy: nan
[PHB] Step 35450, mean energy: nan
[PHB] Step 35500, mean energy: nan
[PHB] Step 7750, mean energy: nan
[PHB] Step 7800, mean energy: nan
[PHB] Step 7850, mean energy: nan
[PHB] Step 35550, mean energy: nan
[PHB] Step 7900, mean energy: nan
[PHB] Step 7950, mean energy: nan
[PHB] Step 8000, mean energy: nan
[PHB] Step 35600, mean energy: nan
[PHB] Step 35650, mean energy: nan
[PHB] Step 35700, mean energy: nan
[PHB] Step 35750, mean energy: nan
[PHB] Step 8050, mean energy: nan
[PHB] Step 35800, mean energy: nan
[PHB] Step 8100, mean energy: nan
[PHB] Step 35850, mean energy: nan
[PHB] Step 8150, mean energy: nan
[PHB] Step 35900, mean energy: nan
[PHB] Step 8200, mean energy: nan
[PHB] Step 35950, mean energy: nan
[PHB] Step 8250, mean energy: nan
[PHB] Step 36000, mean energy: nan
[PHB] Step 8300, mean energy: nan
[PHB] Step 8350, mean energy: nan
[PHB] Step 36050, mean energy: nan
[PHB] Step 36100, mean energy: nan
[PHB] Step 36150, mean energy: nan
[PHB] Step 8400, mean energy: nan
[PHB] Step 36200, mean energy: nan
[PHB] Step 36250, mean energy: nan
[PHB] Step 36300, mean energy: nan
[PHB] Step 36350, mean energy: nan
[PHB] Step 36400, mean energy: nan
[PHB] Step 8450, mean energy: nan
[PHB] Step 36450, mean energy: nan
[PHB] Step 36500, mean energy: nan
[PHB] Step 8500, mean energy: nan
[PHB] Step 36550, mean energy: nan
[PHB] Step 36600, mean energy: nan
[PHB] Step 36650, mean energy: nan
[PHB] Step 8550, mean energy: nan
[PHB] Step 36700, mean energy: nan
[PHB] Step 8600, mean energy: nan
[PHB] Step 36750, mean energy: nan
[PHB] Step 8650, mean energy: nan
[PHB] Step 36800, mean energy: nan
[PHB] Step 36850, mean energy: nan
[PHB] Step 8700, mean energy: nan
[PHB] Step 36900, mean energy: nan
[PHB] Step 8750, mean energy: nan
[PHB] Step 36950, mean energy: nan
[PHB] Step 8800, mean energy: nan
[PHB] Step 37000, mean energy: nan
[PHB] Step 8850, mean energy: nan
[PHB] Step 8900, mean energy: nan
[PHB] Step 8950, mean energy: nan
[PHB] Step 9000, mean energy: nan
[PHB] Step 37050, mean energy: nan
[PHB] Step 37100, mean energy: nan
[PHB] Step 9050, mean energy: nan
[PHB] Step 37150, mean energy: nan
[PHB] Step 37200, mean energy: nan
[PHB] Step 9100, mean energy: nan
[PHB] Step 37250, mean energy: nan
[PHB] Step 37300, mean energy: nan
[PHB] Step 9150, mean energy: nan
[PHB] Step 37350, mean energy: nan
[PHB] Step 9200, mean energy: nan
[PHB] Step 37400, mean energy: nan
[PHB] Step 9250, mean energy: nan
[PHB] Step 37450, mean energy: nan
[PHB] Step 9300, mean energy: nan
[PHB] Step 37500, mean energy: nan
[PHB] Step 9350, mean energy: nan
[PHB] Step 9400, mean energy: nan
[PHB] Step 9450, mean energy: nan
[PHB] Step 9500, mean energy: nan
[PHB] Step 37550, mean energy: nan
[PHB] Step 9550, mean energy: nan
[PHB] Step 37600, mean energy: nan
[PHB] Step 37650, mean energy: nan
[PHB] Step 9600, mean energy: nan
[PHB] Step 37700, mean energy: nan
[PHB] Step 9650, mean energy: nan
[PHB] Step 37750, mean energy: nan
[PHB] Step 37800, mean energy: nan
[PHB] Step 9700, mean energy: nan
[PHB] Step 37850, mean energy: nan
[PHB] Step 37900, mean energy: nan
[PHB] Step 9750, mean energy: nan
[PHB] Step 37950, mean energy: nan
[PHB] Step 9800, mean energy: nan
[PHB] Step 38000, mean energy: nan
[PHB] Step 9850, mean energy: nan
[PHB] Step 38050, mean energy: nan
[PHB] Step 38100, mean energy: nan
[PHB] Step 9900, mean energy: nan
[PHB] Step 38150, mean energy: nan
[PHB] Step 9950, mean energy: nan
[PHB] Step 38200, mean energy: nan
[PHB] Step 10000, mean energy: nan
[PHB] Step 38250, mean energy: nan
[PHB] Step 38300, mean energy: nan
[PHB] Step 10050, mean energy: nan
[PHB] Step 38350, mean energy: nan
[PHB] Step 10100, mean energy: nan
[PHB] Step 38400, mean energy: nan
[PHB] Step 10150, mean energy: nan
[PHB] Step 38450, mean energy: nan
[PHB] Step 10200, mean energy: nan
[PHB] Step 38500, mean energy: nan
[PHB] Step 10250, mean energy: nan
[PHB] Step 10300, mean energy: nan
[PHB] Step 10350, mean energy: nan
[PHB] Step 10400, mean energy: nan
[PHB] Step 10450, mean energy: nan
[PHB] Step 38550, mean energy: nan
[PHB] Step 10500, mean energy: nan
[PHB] Step 38600, mean energy: nan
[PHB] Step 38650, mean energy: nan
[PHB] Step 38700, mean energy: nan
[PHB] Step 38750, mean energy: nan
[PHB] Step 38800, mean energy: nan
[PHB] Step 10550, mean energy: nan
[PHB] Step 38850, mean energy: nan
[PHB] Step 38900, mean energy: nan
[PHB] Step 38950, mean energy: nan
[PHB] Step 39000, mean energy: nan
[PHB] Step 10600, mean energy: nan
[PHB] Step 10650, mean energy: nan
[PHB] Step 39050, mean energy: nan
[PHB] Step 10700, mean energy: nan
[PHB] Step 39100, mean energy: nan
[PHB] Step 10750, mean energy: nan
[PHB] Step 39150, mean energy: nan
[PHB] Step 10800, mean energy: nan
[PHB] Step 39200, mean energy: nan
[PHB] Step 10850, mean energy: nan
[PHB] Step 10900, mean energy: nan
[PHB] Step 39250, mean energy: nan
[PHB] Step 10950, mean energy: nan
[PHB] Step 39300, mean energy: nan
[PHB] Step 11000, mean energy: nan
[PHB] Step 39350, mean energy: nan
[PHB] Step 39400, mean energy: nan
[PHB] Step 39450, mean energy: nan
[PHB] Step 39500, mean energy: nan
[PHB] Step 11050, mean energy: nan
[PHB] Step 11100, mean energy: nan
[PHB] Step 39550, mean energy: nan
[PHB] Step 11150, mean energy: nan
[PHB] Step 11200, mean energy: nan
[PHB] Step 11250, mean energy: nan
[PHB] Step 39600, mean energy: nan
[PHB] Step 11300, mean energy: nan
[PHB] Step 11350, mean energy: nan
[PHB] Step 11400, mean energy: nan
[PHB] Step 39650, mean energy: nan
[PHB] Step 11450, mean energy: nan
[PHB] Step 39700, mean energy: nan
[PHB] Step 11500, mean energy: nan
[PHB] Step 39750, mean energy: nan
[PHB] Step 39800, mean energy: nan
[PHB] Step 39850, mean energy: nan
[PHB] Step 39900, mean energy: nan
[PHB] Step 11550, mean energy: nan
[PHB] Step 39950, mean energy: nan
[PHB] Step 40000, mean energy: nan
[PHB] Step 11600, mean energy: nan
[PHB] Step 11650, mean energy: nan
[PHB] Step 11700, mean energy: nan
[PHB] Step 11750, mean energy: nan
[PHB] Step 11800, mean energy: nan
[PHB] Step 40050, mean energy: nan
[PHB] Step 11850, mean energy: nan
[PHB] Step 11900, mean energy: nan
[PHB] Step 11950, mean energy: nan
[PHB] Step 40100, mean energy: nan
[PHB] Step 12000, mean energy: nan
[PHB] Step 40150, mean energy: nan
[PHB] Step 40200, mean energy: nan
[PHB] Step 12050, mean energy: nan
[PHB] Step 12100, mean energy: nan
[PHB] Step 40250, mean energy: nan
[PHB] Step 12150, mean energy: nan
[PHB] Step 40300, mean energy: nan
[PHB] Step 12200, mean energy: nan
[PHB] Step 40350, mean energy: nan
[PHB] Step 12250, mean energy: nan
[PHB] Step 40400, mean energy: nan
[PHB] Step 12300, mean energy: nan
[PHB] Step 40450, mean energy: nan
[PHB] Step 12350, mean energy: nan
[PHB] Step 40500, mean energy: nan
[PHB] Step 12400, mean energy: nan
[PHB] Step 40550, mean energy: nan
[PHB] Step 12450, mean energy: nan
[PHB] Step 40600, mean energy: nan
[PHB] Step 12500, mean energy: nan
[PHB] Step 40650, mean energy: nan
[PHB] Step 40700, mean energy: nan
[PHB] Step 40750, mean energy: nan
[PHB] Step 40800, mean energy: nan
[PHB] Step 12550, mean energy: nan
[PHB] Step 40850, mean energy: nan
[PHB] Step 12600, mean energy: nan
[PHB] Step 40900, mean energy: nan
[PHB] Step 40950, mean energy: nan
[PHB] Step 12650, mean energy: nan
[PHB] Step 12700, mean energy: nan
[PHB] Step 12750, mean energy: nan
[PHB] Step 12800, mean energy: nan
[PHB] Step 12850, mean energy: nan
[PHB] Step 12900, mean energy: nan
[PHB] Step 12950, mean energy: nan
[PHB] Step 41000, mean energy: nan
[PHB] Step 13000, mean energy: nan
[PHB] Step 41050, mean energy: nan
[PHB] Step 13050, mean energy: nan
[PHB] Step 41100, mean energy: nan
[PHB] Step 13100, mean energy: nan
[PHB] Step 13150, mean energy: nan
[PHB] Step 41150, mean energy: nan
[PHB] Step 13200, mean energy: nan
[PHB] Step 13250, mean energy: nan
[PHB] Step 13300, mean energy: nan
[PHB] Step 13350, mean energy: nan
[PHB] Step 13400, mean energy: nan
[PHB] Step 13450, mean energy: nan
[PHB] Step 41200, mean energy: nan
[PHB] Step 13500, mean energy: nan
[PHB] Step 41250, mean energy: nan
[PHB] Step 41300, mean energy: nan
[PHB] Step 41350, mean energy: nan
[PHB] Step 41400, mean energy: nan
[PHB] Step 41450, mean energy: nan
[PHB] Step 41500, mean energy: nan
[PHB] Step 13550, mean energy: nan
[PHB] Step 13600, mean energy: nan
[PHB] Step 41550, mean energy: nan
[PHB] Step 13650, mean energy: nan
[PHB] Step 41600, mean energy: nan
[PHB] Step 41650, mean energy: nan
[PHB] Step 41700, mean energy: nan
[PHB] Step 13700, mean energy: nan
[PHB] Step 41750, mean energy: nan
[PHB] Step 41800, mean energy: nan
[PHB] Step 13750, mean energy: nan
[PHB] Step 41850, mean energy: nan
[PHB] Step 41900, mean energy: nan
[PHB] Step 13800, mean energy: nan
[PHB] Step 41950, mean energy: nan
[PHB] Step 13850, mean energy: nan
[PHB] Step 42000, mean energy: nan
[PHB] Step 13900, mean energy: nan
[PHB] Step 13950, mean energy: nan
[PHB] Step 14000, mean energy: nan
[PHB] Step 42050, mean energy: nan
[PHB] Step 42100, mean energy: nan
[PHB] Step 42150, mean energy: nan
[PHB] Step 42200, mean energy: nan
[PHB] Step 42250, mean energy: nan
[PHB] Step 42300, mean energy: nan
[PHB] Step 14050, mean energy: nan
[PHB] Step 42350, mean energy: nan
[PHB] Step 42400, mean energy: nan
[PHB] Step 42450, mean energy: nan
[PHB] Step 42500, mean energy: nan
[PHB] Step 14100, mean energy: nan
[PHB] Step 42550, mean energy: nan
[PHB] Step 14150, mean energy: nan
[PHB] Step 42600, mean energy: nan
[PHB] Step 14200, mean energy: nan
[PHB] Step 42650, mean energy: nan
[PHB] Step 14250, mean energy: nan
[PHB] Step 42700, mean energy: nan
[PHB] Step 14300, mean energy: nan
[PHB] Step 14350, mean energy: nan
[PHB] Step 42750, mean energy: nan
[PHB] Step 14400, mean energy: nan
[PHB] Step 14450, mean energy: nan
[PHB] Step 14500, mean energy: nan
[PHB] Step 42800, mean energy: nan
[PHB] Step 42850, mean energy: nan
[PHB] Step 14550, mean energy: nan
[PHB] Step 42900, mean energy: nan
[PHB] Step 42950, mean energy: nan
[PHB] Step 43000, mean energy: nan
[PHB] Step 14600, mean energy: nan
[PHB] Step 14650, mean energy: nan
[PHB] Step 14700, mean energy: nan
[PHB] Step 43050, mean energy: nan
[PHB] Step 14750, mean energy: nan
[PHB] Step 14800, mean energy: nan
[PHB] Step 43100, mean energy: nan
[PHB] Step 14850, mean energy: nan
[PHB] Step 14900, mean energy: nan
[PHB] Step 14950, mean energy: nan
[PHB] Step 15000, mean energy: nan
[PHB] Step 43150, mean energy: nan
[PHB] Step 15050, mean energy: nan
[PHB] Step 15100, mean energy: nan
[PHB] Step 43200, mean energy: nan
[PHB] Step 15150, mean energy: nan
[PHB] Step 15200, mean energy: nan
[PHB] Step 15250, mean energy: nan
[PHB] Step 43250, mean energy: nan
[PHB] Step 15300, mean energy: nan
[PHB] Step 15350, mean energy: nan
[PHB] Step 15400, mean energy: nan
[PHB] Step 15450, mean energy: nan
[PHB] Step 43300, mean energy: nan
[PHB] Step 15500, mean energy: nan
[PHB] Step 43350, mean energy: nan
[PHB] Step 43400, mean energy: nan
[PHB] Step 43450, mean energy: nan
[PHB] Step 43500, mean energy: nan
[PHB] Step 15550, mean energy: nan
[PHB] Step 15600, mean energy: nan
[PHB] Step 43550, mean energy: nan
[PHB] Step 43600, mean energy: nan
[PHB] Step 43650, mean energy: nan
[PHB] Step 43700, mean energy: nan
[PHB] Step 15650, mean energy: nan
[PHB] Step 43750, mean energy: nan
[PHB] Step 43800, mean energy: nan
[PHB] Step 43850, mean energy: nan
[PHB] Step 43900, mean energy: nan
[PHB] Step 43950, mean energy: nan
[PHB] Step 15700, mean energy: nan
[PHB] Step 44000, mean energy: nan
[PHB] Step 15750, mean energy: nan
[PHB] Step 44050, mean energy: nan
[PHB] Step 15800, mean energy: nan
[PHB] Step 44100, mean energy: nan
[PHB] Step 15850, mean energy: nan
[PHB] Step 44150, mean energy: nan
[PHB] Step 15900, mean energy: nan
[PHB] Step 44200, mean energy: nan
[PHB] Step 15950, mean energy: nan
[PHB] Step 44250, mean energy: nan
[PHB] Step 16000, mean energy: nan
[PHB] Step 44300, mean energy: nan
[PHB] Step 16050, mean energy: nan
[PHB] Step 44350, mean energy: nan
[PHB] Step 16100, mean energy: nan
[PHB] Step 44400, mean energy: nan
[PHB] Step 44450, mean energy: nan
[PHB] Step 16150, mean energy: nan
[PHB] Step 44500, mean energy: nan
[PHB] Step 16200, mean energy: nan
[PHB] Step 16250, mean energy: nan
[PHB] Step 44550, mean energy: nan
[PHB] Step 44600, mean energy: nan
[PHB] Step 16300, mean energy: nan
[PHB] Step 44650, mean energy: nan
[PHB] Step 16350, mean energy: nan
[PHB] Step 44700, mean energy: nan
[PHB] Step 44750, mean energy: nan
[PHB] Step 16400, mean energy: nan
[PHB] Step 44800, mean energy: nan
[PHB] Step 16450, mean energy: nan
[PHB] Step 44850, mean energy: nan
[PHB] Step 44900, mean energy: nan
[PHB] Step 16500, mean energy: nan
[PHB] Step 44950, mean energy: nan
[PHB] Step 45000, mean energy: nan
[PHB] Step 16550, mean energy: nan
[PHB] Step 16600, mean energy: nan
[PHB] Step 16650, mean energy: nan
[PHB] Step 45050, mean energy: nan
[PHB] Step 16700, mean energy: nan
[PHB] Step 16750, mean energy: nan
[PHB] Step 16800, mean energy: nan
[PHB] Step 45100, mean energy: nan
[PHB] Step 16850, mean energy: nan
[PHB] Step 45150, mean energy: nan
[PHB] Step 16900, mean energy: nan
[PHB] Step 16950, mean energy: nan
[PHB] Step 17000, mean energy: nan
[PHB] Step 45200, mean energy: nan
[PHB] Step 45250, mean energy: nan
[PHB] Step 45300, mean energy: nan
[PHB] Step 17050, mean energy: nan
[PHB] Step 45350, mean energy: nan
[PHB] Step 17100, mean energy: nan[PHB] Step 45400, mean energy: nan

[PHB] Step 17150, mean energy: nan
[PHB] Step 17200, mean energy: nan
[PHB] Step 45450, mean energy: nan
[PHB] Step 17250, mean energy: nan
[PHB] Step 17300, mean energy: nan
[PHB] Step 17350, mean energy: nan
[PHB] Step 45500, mean energy: nan
[PHB] Step 17400, mean energy: nan
[PHB] Step 17450, mean energy: nan
[PHB] Step 45550, mean energy: nan
[PHB] Step 17500, mean energy: nan
[PHB] Step 45600, mean energy: nan
[PHB] Step 45650, mean energy: nan
[PHB] Step 17550, mean energy: nan
[PHB] Step 45700, mean energy: nan
[PHB] Step 45750, mean energy: nan
[PHB] Step 17600, mean energy: nan
[PHB] Step 17650, mean energy: nan
[PHB] Step 45800, mean energy: nan
[PHB] Step 45850, mean energy: nan
[PHB] Step 17700, mean energy: nan
[PHB] Step 45900, mean energy: nan
[PHB] Step 17750, mean energy: nan
[PHB] Step 17800, mean energy: nan
[PHB] Step 45950, mean energy: nan
[PHB] Step 17850, mean energy: nan
[PHB] Step 17900, mean energy: nan
[PHB] Step 46000, mean energy: nan
[PHB] Step 17950, mean energy: nan
[PHB] Step 18000, mean energy: nan
[PHB] Step 46050, mean energy: nan
[PHB] Step 18050, mean energy: nan
[PHB] Step 46100, mean energy: nan
[PHB] Step 46150, mean energy: nan
[PHB] Step 18100, mean energy: nan[PHB] Step 46200, mean energy: nan

[PHB] Step 18150, mean energy: nan
[PHB] Step 46250, mean energy: nan
[PHB] Step 18200, mean energy: nan
[PHB] Step 18250, mean energy: nan
[PHB] Step 18300, mean energy: nan
[PHB] Step 46300, mean energy: nan
[PHB] Step 18350, mean energy: nan
[PHB] Step 18400, mean energy: nan
[PHB] Step 46350, mean energy: nan
[PHB] Step 18450, mean energy: nan
[PHB] Step 46400, mean energy: nan
[PHB] Step 18500, mean energy: nan
[PHB] Step 46450, mean energy: nan
[PHB] Step 46500, mean energy: nan
[PHB] Step 18550, mean energy: nan
[PHB] Step 18600, mean energy: nan
[PHB] Step 18650, mean energy: nan
[PHB] Step 46550, mean energy: nan
[PHB] Step 18700, mean energy: nan
[PHB] Step 46600, mean energy: nan
[PHB] Step 18750, mean energy: nan
[PHB] Step 46650, mean energy: nan
[PHB] Step 18800, mean energy: nan
[PHB] Step 18850, mean energy: nan
[PHB] Step 46700, mean energy: nan
[PHB] Step 18900, mean energy: nan
[PHB] Step 46750, mean energy: nan
[PHB] Step 18950, mean energy: nan
[PHB] Step 46800, mean energy: nan
[PHB] Step 19000, mean energy: nan
[PHB] Step 46850, mean energy: nan
[PHB] Step 46900, mean energy: nan
[PHB] Step 46950, mean energy: nan
[PHB] Step 47000, mean energy: nan
[PHB] Step 19050, mean energy: nan
[PHB] Step 19100, mean energy: nan
[PHB] Step 19150, mean energy: nan
[PHB] Step 47050, mean energy: nan
[PHB] Step 19200, mean energy: nan
[PHB] Step 19250, mean energy: nan
[PHB] Step 47100, mean energy: nan
[PHB] Step 19300, mean energy: nan
[PHB] Step 19350, mean energy: nan
[PHB] Step 19400, mean energy: nan
[PHB] Step 19450, mean energy: nan
[PHB] Step 47150, mean energy: nan
[PHB] Step 19500, mean energy: nan
[PHB] Step 47200, mean energy: nan
[PHB] Step 19550, mean energy: nan
[PHB] Step 19600, mean energy: nan
[PHB] Step 47250, mean energy: nan
[PHB] Step 19650, mean energy: nan
[PHB] Step 47300, mean energy: nan
[PHB] Step 47350, mean energy: nan
[PHB] Step 47400, mean energy: nan
[PHB] Step 47450, mean energy: nan
[PHB] Step 19700, mean energy: nan
[PHB] Step 47500, mean energy: nan
[PHB] Step 19750, mean energy: nan
[PHB] Step 47550, mean energy: nan
[PHB] Step 47600, mean energy: nan
[PHB] Step 47650, mean energy: nan
[PHB] Step 19800, mean energy: nan
[PHB] Step 19850, mean energy: nan
[PHB] Step 47700, mean energy: nan
[PHB] Step 47750, mean energy: nan
[PHB] Step 47800, mean energy: nan
[PHB] Step 19900, mean energy: nan
[PHB] Step 47850, mean energy: nan
[PHB] Step 19950, mean energy: nan
[PHB] Step 47900, mean energy: nan
[PHB] Step 20000, mean energy: nan
[PHB] Step 47950, mean energy: nan
[PHB] Step 48000, mean energy: nan
[PHB] Step 20050, mean energy: nan
[PHB] Step 48050, mean energy: nan
[PHB] Step 20100, mean energy: nan
[PHB] Step 48100, mean energy: nan
[PHB] Step 20150, mean energy: nan
[PHB] Step 48150, mean energy: nan
[PHB] Step 20200, mean energy: nan
[PHB] Step 48200, mean energy: nan
[PHB] Step 20250, mean energy: nan
[PHB] Step 48250, mean energy: nan
[PHB] Step 20300, mean energy: nan
[PHB] Step 48300, mean energy: nan
[PHB] Step 20350, mean energy: nan
[PHB] Step 48350, mean energy: nan
[PHB] Step 20400, mean energy: nan
[PHB] Step 48400, mean energy: nan
[PHB] Step 20450, mean energy: nan
[PHB] Step 48450, mean energy: nan
[PHB] Step 48500, mean energy: nan
[PHB] Step 20500, mean energy: nan
[PHB] Step 20550, mean energy: nan
[PHB] Step 48550, mean energy: nan
[PHB] Step 20600, mean energy: nan
[PHB] Step 48600, mean energy: nan
[PHB] Step 20650, mean energy: nan
[PHB] Step 48650, mean energy: nan
[PHB] Step 20700, mean energy: nan
[PHB] Step 48700, mean energy: nan
[PHB] Step 20750, mean energy: nan
[PHB] Step 48750, mean energy: nan
[PHB] Step 20800, mean energy: nan
[PHB] Step 48800, mean energy: nan
[PHB] Step 20850, mean energy: nan
[PHB] Step 48850, mean energy: nan
[PHB] Step 20900, mean energy: nan
[PHB] Step 20950, mean energy: nan
[PHB] Step 21000, mean energy: nan
[PHB] Step 48900, mean energy: nan
[PHB] Step 48950, mean energy: nan
[PHB] Step 21050, mean energy: nan
[PHB] Step 49000, mean energy: nan
[PHB] Step 21100, mean energy: nan
[PHB] Step 21150, mean energy: nan
[PHB] Step 49050, mean energy: nan
[PHB] Step 21200, mean energy: nan
[PHB] Step 49100, mean energy: nan
[PHB] Step 21250, mean energy: nan
[PHB] Step 49150, mean energy: nan
[PHB] Step 21300, mean energy: nan
[PHB] Step 49200, mean energy: nan
[PHB] Step 49250, mean energy: nan
[PHB] Step 21350, mean energy: nan
[PHB] Step 21400, mean energy: nan
[PHB] Step 49300, mean energy: nan
[PHB] Step 21450, mean energy: nan
[PHB] Step 49350, mean energy: nan
[PHB] Step 49400, mean energy: nan
[PHB] Step 21500, mean energy: nan
[PHB] Step 49450, mean energy: nan
[PHB] Step 49500, mean energy: nan
[PHB] Step 21550, mean energy: nan
[PHB] Step 49550, mean energy: nan
[PHB] Step 49600, mean energy: nan
[PHB] Step 49650, mean energy: nan
[PHB] Step 21600, mean energy: nan
[PHB] Step 49700, mean energy: nan
[PHB] Step 49750, mean energy: nan
[PHB] Step 49800, mean energy: nan
[PHB] Step 49850, mean energy: nan
[PHB] Step 21650, mean energy: nan
[PHB] Step 49900, mean energy: nan
[PHB] Step 21700, mean energy: nan
[PHB] Step 49950, mean energy: nan
[PHB] Step 21750, mean energy: nan
[PHB] Step 50000, mean energy: nan
[PHB] Step 21800, mean energy: nan
[PHB] Step 21850, mean energy: nan
[PHB] Step 21900, mean energy: nan
[PHB] Step 21950, mean energy: nan
[PHB] Step 22000, mean energy: nan
[PHB] Step 50050, mean energy: nan
[PHB] Step 50100, mean energy: nan
[PHB] Step 50150, mean energy: nan
[PHB] Step 50200, mean energy: nan
[PHB] Step 50250, mean energy: nan
[PHB] Step 22050, mean energy: nan
[PHB] Step 50300, mean energy: nan
[PHB] Step 22100, mean energy: nan
[PHB] Step 50350, mean energy: nan
[PHB] Step 50400, mean energy: nan
[PHB] Step 22150, mean energy: nan
[PHB] Step 50450, mean energy: nan
[PHB] Step 50500, mean energy: nan
[PHB] Step 22200, mean energy: nan
[PHB] Step 50550, mean energy: nan
[PHB] Step 22250, mean energy: nan
[PHB] Step 50600, mean energy: nan
[PHB] Step 50650, mean energy: nan
[PHB] Step 22300, mean energy: nan
[PHB] Step 50700, mean energy: nan
[PHB] Step 22350, mean energy: nan
[PHB] Step 50750, mean energy: nan
[PHB] Step 22400, mean energy: nan[PHB] Step 50800, mean energy: nan

[PHB] Step 50850, mean energy: nan
[PHB] Step 22450, mean energy: nan
[PHB] Step 50900, mean energy: nan
[PHB] Step 50950, mean energy: nan
[PHB] Step 22500, mean energy: nan
[PHB] Step 51000, mean energy: nan
[PHB] Step 51050, mean energy: nan
[PHB] Step 22550, mean energy: nan
